id,customer_id,channel,date,interaction_type
2827,655,Social,2024-01-30,Feedback
2828,905,Chat,2024-11-03,Support
2829,313,Email,2024-12-12,Inquiry
2830,358,Social,2024-07-29,Inquiry
2831,379,Email,2024-08-24,Inquiry
2832,280,Phone,2024-05-12,Inquiry
2833,109,Email,2025-01-24,Support
2834,361,Chat,2024-09-05,Inquiry
2835,872,Email,2024-02-11,Support
2836,1,Email,2025-01-13,Feedback
2837,804,Social,2024-09-25,Feedback
2838,233,Phone,2025-01-26,Support
2839,331,Social,2025-05-19,Inquiry
2840,544,Phone,2024-05-31,Inquiry
2841,355,Chat,2024-03-12,Inquiry
2842,125,Chat,2024-11-26,Upsell
2843,621,Social,2024-12-15,Feedback
2844,822,Social,2025-04-22,Upsell
2845,377,Web,2024-02-12,Feedback
2846,461,Phone,2025-06-19,Support
2847,661,Email,2025-01-30,Support
2848,609,Phone,2025-01-04,Support
2849,205,Web,2024-03-02,Support
2850,32,Social,2024-08-03,Support
2851,44,Social,2024-04-21,Support
2852,844,Chat,2024-01-04,Support
2853,882,Email,2024-07-10,Inquiry
2854,12,Phone,2025-04-20,Feedback
2855,643,Email,2024-07-07,Upsell
2856,965,Web,2024-05-01,Feedback
2857,340,Web,2024-08-03,Upsell
2858,164,Email,2024-04-29,Feedback
2859,434,Chat,2024-10-21,Feedback
2860,224,Phone,2025-01-02,Support
2861,982,Social,2024-11-17,Upsell
2862,516,Email,2025-03-01,Inquiry
2863,621,Social,2024-03-11,Feedback
2864,794,Phone,2024-05-23,Feedback
2865,646,Social,2024-06-28,Feedback
2866,485,Social,2024-09-03,Inquiry
2867,882,Chat,2024-09-15,Feedback
2868,28,Phone,2025-06-12,Feedback
2869,731,Chat,2024-02-14,Support
2870,189,Email,2025-03-17,Upsell
2871,338,Email,2024-09-03,Inquiry
2872,403,Chat,2024-09-06,Upsell
2873,55,Phone,2025-04-14,Inquiry
2874,504,Email,2024-06-01,Support
2875,820,Social,2024-10-03,Feedback
2876,870,Social,2024-06-04,Inquiry
2877,412,Phone,2024-03-06,Inquiry
2878,353,Web,2025-05-03,Upsell
2879,747,Web,2025-03-04,Upsell
2880,390,Email,2024-12-18,Upsell
2881,745,Chat,2025-03-04,Inquiry
2882,697,Chat,2024-01-03,Feedback
2883,913,Email,2024-02-05,Support
2884,266,Web,2024-02-07,Inquiry
2885,826,Email,2025-06-16,Feedback
2886,572,Social,2024-07-24,Support
2887,265,Phone,2024-04-14,Inquiry
2888,976,Email,2024-10-18,Inquiry
2889,797,Phone,2025-02-19,Support
2890,754,Email,2024-09-07,Feedback
2891,700,Phone,2024-06-24,Feedback
2892,419,Web,2024-04-27,Feedback
2893,128,Email,2024-06-01,Feedback
2894,810,Email,2024-11-27,Upsell
2895,71,Email,2024-12-11,Support
2896,603,Web,2024-03-26,Support
2897,744,Web,2025-03-28,Upsell
2898,669,Email,2024-10-01,Support
2899,732,Email,2024-06-21,Feedback
2900,911,Social,2024-04-30,Inquiry
2901,520,Phone,2025-02-01,Upsell
2902,372,Web,2024-08-02,Support
2903,551,Social,2024-05-20,Support
2904,726,Phone,2024-06-24,Inquiry
2905,376,Social,2024-01-16,Support
2906,212,Email,2024-02-16,Inquiry
2907,668,Web,2024-09-26,Feedback
2908,917,Email,2024-01-08,Upsell
2909,508,Email,2025-02-20,Feedback
2910,965,Web,2024-07-04,Upsell
2911,88,Email,2024-06-09,Feedback
2912,513,Web,2024-02-07,Support
2913,690,Web,2025-02-26,Upsell
2914,336,Email,2024-12-07,Inquiry
2915,53,Chat,2025-04-19,Inquiry
2916,832,Email,2024-03-14,Inquiry
2917,555,Email,2024-02-15,Support
2918,844,Chat,2024-06-24,Support
2919,848,Social,2024-09-05,Upsell
2920,620,Phone,2025-05-26,Upsell
2921,582,Web,2024-05-16,Upsell
2922,542,Email,2024-09-04,Support
2923,712,Email,2025-03-04,Support
2924,408,Phone,2025-02-15,Inquiry
2925,960,Web,2024-06-06,Support
2926,496,Web,2024-07-05,Support
2927,501,Phone,2024-08-22,Feedback
2928,551,Social,2024-04-19,Inquiry
2929,251,Web,2024-09-12,Support
2930,217,Phone,2024-10-20,Support
2931,948,Social,2024-01-21,Inquiry
2932,536,Chat,2025-04-27,Inquiry
2933,660,Phone,2024-04-25,Inquiry
2934,278,Chat,2024-11-01,Upsell
2935,822,Phone,2024-02-09,Inquiry
2936,993,Phone,2025-03-30,Upsell
2937,981,Web,2025-03-29,Support
2938,789,Email,2024-03-17,Upsell
2939,994,Web,2025-04-04,Support
2940,811,Social,2024-10-28,Upsell
2941,890,Chat,2025-06-22,Upsell
2942,736,Chat,2024-01-08,Support
2943,435,Chat,2024-11-07,Support
2944,94,Email,2025-01-06,Upsell
2945,980,Web,2025-06-19,Inquiry
2946,19,Web,2025-04-15,Feedback
2947,606,Email,2024-05-27,Support
2948,783,Social,2024-07-31,Support
2949,355,Social,2025-05-10,Support
2950,117,Web,2025-01-25,Support
2951,409,Chat,2024-02-27,Upsell
2952,457,Email,2025-06-01,Inquiry
2953,891,Social,2025-04-30,Feedback
2954,854,Phone,2024-01-04,Inquiry
2955,82,Social,2024-07-10,Support
2956,313,Web,2024-10-23,Feedback
2957,309,Chat,2024-03-28,Upsell
2958,108,Social,2024-09-12,Inquiry
2959,202,Web,2025-06-09,Support
2960,275,Chat,2025-04-25,Feedback
2961,755,Phone,2025-05-02,Support
2962,982,Social,2025-01-20,Feedback
2963,466,Email,2024-08-24,Support
2964,132,Chat,2025-01-31,Feedback
2965,317,Phone,2024-04-04,Inquiry
2966,658,Social,2024-08-13,Support
2967,648,Email,2024-05-03,Inquiry
2968,748,Social,2024-07-18,Upsell
2969,763,Web,2024-11-02,Inquiry
2970,944,Email,2024-01-10,Feedback
2971,172,Chat,2024-03-21,Feedback
2972,72,Web,2024-07-16,Upsell
2973,466,Chat,2024-07-09,Feedback
2974,290,Chat,2024-12-03,Inquiry
2975,288,Web,2024-05-21,Inquiry
2976,741,Chat,2024-01-29,Feedback
2977,692,Web,2025-02-23,Upsell
2978,353,Web,2024-08-01,Support
2979,778,Web,2024-02-25,Support
2980,661,Social,2024-10-17,Upsell
2981,820,Social,2024-03-21,Feedback
2982,111,Web,2025-03-16,Upsell
2983,123,Social,2024-01-31,Inquiry
2984,551,Email,2024-07-19,Inquiry
2985,662,Chat,2024-03-29,Inquiry
2986,965,Email,2024-05-13,Upsell
2987,623,Email,2024-01-19,Inquiry
2988,474,Email,2024-01-25,Feedback
2989,897,Email,2024-10-26,Support
2990,602,Email,2024-02-16,Upsell
2991,438,Email,2025-03-14,Support
2992,937,Email,2024-11-02,Inquiry
2993,246,Phone,2025-06-15,Upsell
2994,358,Social,2024-08-15,Upsell
2995,7,Web,2024-07-29,Feedback
2996,374,Social,2024-09-11,Inquiry
2997,472,Email,2024-12-01,Feedback
2998,824,Email,2024-01-29,Inquiry
2999,211,Email,2024-05-15,Inquiry
3000,905,Web,2025-01-02,Inquiry
3001,557,Web,2024-05-23,Inquiry
3002,866,Web,2024-05-01,Support
3003,767,Web,2024-09-02,Upsell
3004,714,Social,2024-09-28,Upsell
3005,342,Email,2025-03-14,Feedback
3006,70,Social,2024-04-28,Support
3007,592,Phone,2024-06-09,Support
3008,720,Phone,2024-05-24,Upsell
3009,144,Email,2024-06-06,Feedback
3010,672,Chat,2025-01-05,Inquiry
3011,198,Email,2024-08-17,Upsell
3012,149,Web,2025-05-13,Upsell
3013,596,Web,2025-02-06,Inquiry
3014,527,Social,2024-04-12,Inquiry
3015,896,Web,2025-05-12,Support
3016,353,Email,2024-07-04,Support
3017,96,Social,2025-02-03,Feedback
3018,320,Social,2024-06-05,Upsell
3019,670,Web,2025-05-27,Support
3020,931,Web,2025-02-12,Inquiry
3021,787,Social,2024-05-15,Inquiry
3022,361,Social,2024-04-13,Feedback
3023,83,Web,2025-03-31,Feedback
3024,113,Email,2024-06-21,Upsell
3025,710,Email,2024-10-26,Inquiry
3026,652,Social,2024-10-08,Feedback
3027,821,Phone,2024-10-18,Inquiry
3028,429,Email,2024-03-20,Support
3029,594,Email,2025-02-17,Feedback
3030,289,Phone,2024-04-18,Support
3031,658,Phone,2025-01-10,Upsell
3032,787,Social,2024-10-15,Upsell
3033,736,Chat,2024-11-21,Inquiry
3034,116,Phone,2024-07-24,Feedback
3035,160,Email,2024-09-05,Feedback
3036,179,Phone,2025-01-21,Support
3037,419,Phone,2024-07-10,Feedback
3038,340,Web,2024-09-23,Support
3039,423,Chat,2025-02-01,Support
3040,839,Social,2025-04-17,Upsell
3041,274,Social,2025-01-04,Support
3042,775,Chat,2024-02-26,Feedback
3043,997,Email,2024-04-02,Feedback
3044,814,Chat,2024-09-09,Feedback
3045,110,Email,2024-11-21,Upsell
3046,169,Social,2025-06-27,Feedback
3047,607,Chat,2024-11-23,Feedback
3048,238,Web,2024-08-13,Support
3049,983,Email,2024-04-30,Inquiry
3050,320,Email,2025-04-05,Feedback
3051,723,Phone,2024-06-02,Upsell
3052,861,Phone,2025-04-18,Support
3053,509,Chat,2025-03-24,Inquiry
3054,268,Phone,2024-06-11,Inquiry
3055,764,Web,2024-06-05,Feedback
3056,830,Email,2024-12-04,Inquiry
3057,158,Social,2024-04-08,Inquiry
3058,504,Web,2024-02-11,Upsell
3059,172,Social,2024-11-24,Feedback
3060,804,Web,2024-07-22,Inquiry
3061,322,Phone,2025-05-08,Upsell
3062,321,Phone,2024-10-15,Upsell
3063,834,Phone,2024-02-19,Feedback
3064,986,Chat,2024-03-16,Upsell
3065,985,Chat,2024-04-02,Inquiry
3066,841,Phone,2024-06-11,Inquiry
3067,55,Web,2025-03-20,Inquiry
3068,481,Social,2024-11-10,Upsell
3069,371,Phone,2025-04-21,Support
3070,130,Web,2024-06-27,Feedback
3071,931,Web,2024-11-19,Support
3072,523,Social,2025-03-02,Upsell
3073,425,Phone,2025-03-08,Upsell
3074,208,Web,2024-08-11,Inquiry
3075,311,Social,2024-11-27,Feedback
3076,714,Phone,2024-02-21,Feedback
3077,249,Social,2024-03-18,Upsell
3078,690,Phone,2024-07-16,Support
3079,71,Phone,2024-03-18,Feedback
3080,926,Email,2024-07-16,Inquiry
3081,198,Web,2025-04-26,Feedback
3082,925,Social,2024-02-22,Support
3083,240,Web,2024-09-11,Feedback
3084,730,Social,2024-02-12,Upsell
3085,295,Chat,2024-08-21,Support
3086,827,Chat,2024-10-24,Support
3087,692,Social,2024-04-16,Inquiry
3088,279,Phone,2024-01-16,Inquiry
3089,734,Chat,2024-07-24,Upsell
3090,419,Social,2025-05-20,Feedback
3091,991,Phone,2024-09-13,Support
3092,134,Web,2025-03-16,Feedback
3093,477,Social,2025-02-05,Inquiry
3094,1,Chat,2024-11-25,Inquiry
3095,116,Email,2025-03-10,Support
3096,417,Chat,2024-05-10,Inquiry
3097,781,Phone,2025-06-07,Support
3098,516,Social,2024-06-11,Feedback
3099,468,Chat,2024-07-31,Inquiry
3100,63,Phone,2024-11-06,Support
3101,992,Email,2024-02-04,Inquiry
3102,562,Phone,2025-01-17,Inquiry
3103,298,Chat,2024-04-18,Upsell
3104,444,Social,2024-07-12,Upsell
3105,70,Web,2024-11-17,Support
3106,605,Email,2024-07-17,Feedback
3107,161,Web,2024-11-17,Inquiry
3108,959,Chat,2024-10-25,Feedback
3109,584,Social,2025-06-24,Support
3110,784,Social,2024-07-25,Support
3111,725,Phone,2025-02-21,Upsell
3112,613,Chat,2024-04-29,Feedback
3113,659,Chat,2025-02-10,Support
3114,405,Email,2024-07-28,Feedback
3115,112,Chat,2025-02-15,Upsell
3116,911,Email,2024-04-25,Upsell
3117,945,Phone,2025-02-07,Support
3118,573,Phone,2024-09-06,Upsell
3119,242,Phone,2024-09-17,Inquiry
3120,585,Phone,2025-04-21,Inquiry
3121,699,Phone,2025-05-16,Inquiry
3122,402,Phone,2025-03-17,Upsell
3123,246,Phone,2024-11-03,Feedback
3124,933,Social,2024-12-08,Support
3125,807,Social,2024-08-19,Feedback
3126,26,Phone,2024-04-08,Support
3127,438,Web,2024-12-12,Support
3128,110,Phone,2025-03-24,Support
3129,712,Chat,2025-02-21,Feedback
3130,947,Email,2024-12-26,Feedback
3131,428,Web,2024-04-16,Feedback
3132,515,Chat,2025-04-17,Inquiry
3133,147,Web,2025-04-06,Feedback
3134,44,Phone,2025-06-10,Inquiry
3135,147,Chat,2025-01-29,Upsell
3136,286,Phone,2024-03-22,Upsell
3137,563,Chat,2025-02-09,Support
3138,711,Chat,2025-02-24,Inquiry
3139,445,Social,2024-03-21,Support
3140,855,Email,2024-09-06,Support
3141,772,Web,2024-09-11,Inquiry
3142,729,Phone,2024-01-12,Upsell
3143,583,Web,2024-01-27,Feedback
3144,690,Web,2024-04-11,Feedback
3145,876,Web,2024-01-19,Upsell
3146,250,Chat,2024-01-13,Upsell
3147,877,Phone,2024-11-16,Inquiry
3148,434,Chat,2024-10-16,Support
3149,268,Web,2025-02-26,Inquiry
3150,357,Email,2024-05-19,Upsell
3151,122,Email,2024-04-20,Inquiry
3152,417,Email,2025-01-25,Inquiry
3153,251,Chat,2024-11-15,Feedback
3154,471,Web,2024-11-06,Feedback
3155,722,Email,2024-07-27,Upsell
3156,869,Web,2024-07-31,Upsell
3157,541,Email,2024-02-16,Support
3158,828,Social,2024-07-14,Upsell
3159,544,Social,2024-02-05,Inquiry
3160,253,Email,2024-04-10,Upsell
3161,624,Social,2025-01-19,Upsell
3162,68,Email,2024-01-06,Feedback
3163,841,Phone,2025-03-04,Feedback
3164,671,Social,2024-03-14,Upsell
3165,770,Social,2024-12-17,Feedback
3166,244,Phone,2024-11-29,Inquiry
3167,188,Web,2024-06-20,Upsell
3168,970,Email,2024-02-22,Upsell
3169,942,Social,2024-08-17,Inquiry
3170,778,Phone,2025-03-25,Inquiry
3171,736,Chat,2024-09-27,Upsell
3172,963,Email,2025-02-06,Support
3173,724,Email,2024-06-23,Support
3174,541,Chat,2024-09-02,Inquiry
3175,771,Chat,2025-02-05,Support
3176,852,Phone,2024-10-18,Feedback
3177,99,Social,2024-08-15,Upsell
3178,541,Chat,2024-04-13,Inquiry
3179,142,Phone,2024-02-08,Inquiry
3180,656,Phone,2025-03-07,Upsell
3181,124,Phone,2025-05-08,Inquiry
3182,11,Social,2025-02-15,Inquiry
3183,620,Web,2025-05-23,Support
3184,84,Email,2025-03-14,Support
3185,487,Chat,2024-09-14,Inquiry
3186,618,Phone,2024-01-10,Feedback
3187,176,Chat,2024-07-02,Support
3188,870,Chat,2025-02-04,Feedback
3189,922,Web,2024-04-20,Inquiry
3190,994,Web,2025-03-03,Inquiry
3191,181,Social,2024-10-21,Inquiry
3192,104,Chat,2024-10-14,Inquiry
3193,704,Web,2024-05-15,Inquiry
3194,9,Web,2025-02-05,Inquiry
3195,633,Web,2025-06-25,Support
3196,367,Social,2024-04-04,Support
3197,147,Email,2025-03-26,Support
3198,637,Phone,2024-11-21,Feedback
3199,282,Chat,2025-01-19,Upsell
3200,458,Email,2024-08-16,Support
3201,510,Web,2024-09-30,Upsell
3202,345,Email,2024-09-12,Feedback
3203,743,Phone,2025-01-07,Inquiry
3204,562,Phone,2025-04-19,Upsell
3205,94,Chat,2024-04-08,Upsell
3206,237,Chat,2024-08-10,Upsell
3207,338,Email,2024-02-04,Feedback
3208,9,Chat,2025-05-03,Inquiry
3209,618,Email,2025-06-01,Feedback
3210,207,Web,2024-11-07,Support
3211,327,Phone,2024-02-24,Feedback
3212,472,Email,2024-02-03,Inquiry
3213,726,Email,2025-01-03,Support
3214,799,Chat,2025-06-25,Feedback
3215,666,Web,2024-12-17,Feedback
3216,937,Web,2025-06-18,Feedback
3217,134,Web,2024-10-18,Upsell
3218,206,Web,2025-03-21,Feedback
3219,565,Phone,2025-06-18,Inquiry
3220,145,Web,2025-06-01,Upsell
3221,179,Phone,2024-03-08,Support
3222,981,Social,2025-06-23,Support
3223,915,Phone,2024-07-16,Inquiry
3224,844,Social,2024-06-02,Upsell
3225,472,Web,2024-09-28,Feedback
3226,170,Social,2024-10-04,Support
3227,476,Phone,2024-05-15,Inquiry
3228,485,Web,2024-07-27,Upsell
3229,235,Web,2024-09-04,Feedback
3230,876,Email,2025-05-31,Upsell
3231,439,Web,2024-02-10,Upsell
3232,65,Social,2025-05-14,Support
3233,955,Email,2024-02-27,Inquiry
3234,528,Email,2024-10-30,Upsell
3235,988,Email,2025-06-08,Upsell
3236,96,Phone,2024-10-11,Support
3237,812,Chat,2025-06-17,Inquiry
3238,520,Phone,2024-12-05,Inquiry
3239,228,Social,2025-02-20,Support
3240,246,Email,2024-08-19,Inquiry
3241,89,Social,2024-07-30,Inquiry
3242,14,Chat,2025-02-17,Upsell
3243,526,Web,2024-03-06,Upsell
3244,751,Web,2025-04-10,Feedback
3245,194,Email,2025-06-15,Upsell
3246,737,Email,2024-10-12,Upsell
3247,163,Email,2024-08-24,Feedback
3248,769,Phone,2024-05-08,Feedback
3249,911,Email,2025-01-03,Support
3250,886,Chat,2024-12-31,Upsell
3251,950,Phone,2025-03-09,Feedback
3252,134,Web,2025-03-20,Inquiry
3253,76,Phone,2024-06-23,Support
3254,878,Email,2024-04-08,Support
3255,346,Web,2025-01-17,Feedback
3256,164,Phone,2024-07-17,Upsell
3257,867,Phone,2025-05-07,Feedback
3258,434,Social,2024-07-20,Inquiry
3259,53,Social,2024-08-17,Inquiry
3260,189,Email,2024-06-15,Support
3261,236,Social,2024-04-04,Feedback
3262,87,Social,2025-02-21,Feedback
3263,896,Chat,2024-02-02,Inquiry
3264,683,Phone,2024-01-01,Feedback
3265,588,Social,2024-05-31,Upsell
3266,498,Phone,2024-01-21,Inquiry
3267,901,Email,2024-08-12,Inquiry
3268,594,Phone,2024-10-07,Feedback
3269,331,Phone,2024-09-01,Support
3270,944,Social,2024-09-08,Upsell
3271,86,Web,2024-03-29,Upsell
3272,627,Social,2025-06-04,Support
3273,928,Phone,2024-03-01,Upsell
3274,63,Chat,2025-06-20,Inquiry
3275,771,Chat,2025-04-12,Support
3276,493,Email,2025-05-22,Inquiry
3277,477,Phone,2024-10-16,Upsell
3278,891,Web,2025-05-04,Support
3279,52,Phone,2024-06-13,Feedback
3280,756,Social,2024-05-19,Inquiry
3281,722,Web,2025-05-12,Inquiry
3282,477,Phone,2025-05-30,Inquiry
3283,167,Phone,2024-01-12,Upsell
3284,450,Chat,2024-01-16,Support
3285,999,Social,2025-05-02,Feedback
3286,756,Chat,2024-04-24,Upsell
3287,921,Social,2024-07-06,Upsell
3288,502,Social,2025-05-04,Support
3289,126,Email,2024-03-30,Support
3290,710,Phone,2024-08-07,Support
3291,823,Phone,2024-01-31,Feedback
3292,87,Social,2024-03-21,Inquiry
3293,421,Web,2025-02-03,Inquiry
3294,127,Chat,2024-08-14,Inquiry
3295,528,Phone,2025-06-11,Support
3296,454,Web,2024-06-19,Support
3297,564,Web,2024-12-24,Feedback
3298,444,Email,2024-07-16,Upsell
3299,796,Phone,2024-12-27,Upsell
3300,957,Web,2024-05-18,Inquiry
3301,366,Social,2025-03-30,Upsell
3302,103,Social,2024-04-16,Support
3303,97,Chat,2024-01-17,Upsell
3304,139,Social,2025-03-20,Inquiry
3305,453,Email,2024-03-22,Inquiry
3306,856,Email,2024-04-23,Upsell
3307,89,Email,2024-08-27,Feedback
3308,195,Social,2024-11-05,Inquiry
3309,297,Phone,2025-05-10,Inquiry
3310,186,Social,2025-03-01,Feedback
3311,225,Phone,2024-01-21,Support
3312,104,Social,2024-12-30,Upsell
3313,264,Chat,2025-04-12,Support
3314,895,Phone,2025-04-26,Upsell
3315,637,Email,2024-09-27,Feedback
3316,865,Web,2024-12-30,Support
3317,885,Phone,2024-01-08,Inquiry
3318,714,Social,2024-06-12,Inquiry
3319,791,Web,2024-04-14,Upsell
3320,270,Web,2024-02-27,Feedback
3321,543,Chat,2024-03-20,Upsell
3322,657,Chat,2024-06-18,Inquiry
3323,152,Web,2024-01-10,Feedback
3324,796,Chat,2024-06-02,Inquiry
3325,43,Social,2024-07-17,Upsell
3326,658,Email,2025-05-10,Feedback
3327,436,Social,2024-03-09,Inquiry
3328,953,Chat,2024-11-25,Support
3329,288,Phone,2025-06-27,Support
3330,738,Phone,2024-10-30,Inquiry
3331,690,Email,2024-01-07,Support
3332,540,Web,2025-02-10,Feedback
3333,180,Email,2025-02-11,Inquiry
3334,497,Phone,2025-06-03,Inquiry
3335,100,Email,2025-02-01,Feedback
3336,842,Chat,2024-02-10,Feedback
3337,871,Phone,2024-11-07,Feedback
3338,482,Chat,2025-02-20,Feedback
3339,933,Chat,2024-09-16,Support
3340,167,Chat,2025-03-06,Upsell
3341,142,Email,2024-04-06,Feedback
3342,903,Web,2024-11-22,Inquiry
3343,666,Chat,2024-07-22,Inquiry
3344,98,Social,2024-04-23,Support
3345,473,Chat,2024-11-01,Inquiry
3346,41,Email,2025-05-11,Inquiry
3347,828,Web,2025-04-02,Inquiry
3348,766,Social,2024-10-13,Support
3349,79,Email,2024-08-29,Feedback
3350,201,Chat,2024-04-21,Feedback
3351,287,Email,2024-10-26,Upsell
3352,154,Social,2025-05-20,Support
3353,921,Social,2025-01-22,Upsell
3354,205,Web,2024-12-28,Inquiry
3355,847,Social,2024-03-18,Upsell
3356,989,Social,2025-05-28,Support
3357,693,Web,2024-10-19,Support
3358,939,Chat,2024-07-11,Upsell
3359,779,Web,2024-11-02,Support
3360,914,Email,2024-07-03,Feedback
3361,438,Web,2024-07-29,Feedback
3362,699,Phone,2025-01-16,Upsell
3363,281,Chat,2024-01-16,Upsell
3364,957,Phone,2025-03-22,Inquiry
3365,371,Chat,2024-10-01,Feedback
3366,214,Email,2024-10-14,Inquiry
3367,579,Chat,2025-03-27,Inquiry
3368,773,Chat,2024-02-11,Inquiry
3369,351,Chat,2024-12-21,Upsell
3370,302,Phone,2025-01-31,Support
3371,550,Chat,2024-07-19,Inquiry
3372,750,Email,2024-04-16,Support
3373,465,Email,2025-01-20,Inquiry
3374,168,Social,2025-02-23,Feedback
3375,105,Social,2024-08-01,Upsell
3376,555,Email,2024-04-08,Support
3377,11,Chat,2025-05-27,Support
3378,96,Chat,2024-12-20,Upsell
3379,752,Social,2024-02-20,Feedback
3380,633,Web,2025-03-08,Feedback
3381,100,Social,2024-06-04,Feedback
3382,405,Chat,2024-11-19,Upsell
3383,829,Email,2025-04-20,Upsell
3384,695,Web,2025-06-20,Feedback
3385,61,Phone,2024-08-27,Inquiry
3386,930,Social,2025-05-23,Feedback
3387,940,Chat,2024-09-17,Inquiry
3388,181,Email,2025-05-22,Feedback
3389,857,Social,2025-06-09,Upsell
3390,645,Web,2024-07-16,Support
3391,893,Social,2024-02-03,Upsell
3392,492,Web,2024-09-01,Support
3393,338,Phone,2024-07-04,Feedback
3394,854,Phone,2024-07-26,Support
3395,392,Chat,2024-12-03,Support
3396,796,Web,2025-05-25,Inquiry
3397,83,Email,2024-08-24,Inquiry
3398,990,Web,2024-05-13,Upsell
3399,465,Email,2024-08-06,Support
3400,622,Email,2024-05-05,Upsell
3401,442,Chat,2025-06-19,Upsell
3402,84,Phone,2025-05-09,Inquiry
3403,625,Social,2024-08-02,Upsell
3404,153,Social,2025-02-20,Upsell
3405,680,Phone,2025-06-27,Feedback
3406,833,Chat,2025-06-04,Feedback
3407,185,Social,2024-12-21,Upsell
3408,201,Phone,2024-12-13,Support
3409,568,Web,2025-05-02,Inquiry
3410,154,Web,2024-01-08,Upsell
3411,135,Social,2024-05-19,Feedback
3412,924,Social,2025-03-24,Support
3413,786,Social,2024-07-04,Support
3414,265,Chat,2025-03-04,Feedback
3415,383,Social,2024-08-26,Feedback
3416,464,Email,2024-11-07,Inquiry
3417,43,Chat,2024-05-29,Support
3418,745,Social,2024-03-04,Upsell
3419,70,Email,2024-12-17,Feedback
3420,391,Email,2024-04-23,Feedback
3421,892,Phone,2024-02-29,Inquiry
3422,978,Email,2024-05-18,Feedback
3423,839,Phone,2024-12-01,Support
3424,279,Phone,2025-02-04,Support
3425,303,Chat,2024-11-28,Feedback
3426,364,Social,2025-01-27,Upsell
3427,241,Phone,2024-02-21,Inquiry
3428,54,Chat,2024-04-16,Feedback
3429,482,Phone,2024-12-07,Feedback
3430,602,Phone,2024-01-09,Feedback
3431,793,Social,2024-10-20,Inquiry
3432,205,Social,2024-12-27,Support
3433,844,Social,2024-06-21,Inquiry
3434,291,Phone,2024-02-25,Support
3435,557,Web,2024-08-18,Support
3436,354,Social,2025-03-12,Support
3437,372,Social,2024-02-07,Inquiry
3438,99,Chat,2024-11-11,Upsell
3439,570,Email,2024-08-01,Support
3440,252,Social,2025-04-26,Support
3441,632,Chat,2024-01-12,Upsell
3442,567,Social,2025-04-04,Inquiry
3443,758,Web,2024-07-22,Support
3444,601,Social,2025-01-23,Inquiry
3445,856,Chat,2024-08-26,Feedback
3446,919,Social,2024-04-25,Inquiry
3447,282,Web,2024-08-01,Upsell
3448,488,Chat,2024-11-01,Inquiry
3449,398,Chat,2024-11-24,Feedback
3450,694,Social,2024-08-21,Upsell
3451,745,Phone,2025-06-14,Support
3452,367,Social,2025-06-26,Support
3453,272,Phone,2024-06-20,Upsell
3454,866,Social,2024-06-24,Support
3455,24,Email,2025-02-12,Feedback
3456,745,Social,2024-12-21,Support
3457,120,Email,2024-11-21,Feedback
3458,152,Phone,2024-03-05,Feedback
3459,505,Chat,2024-03-20,Support
3460,371,Email,2024-10-16,Feedback
3461,825,Phone,2025-02-01,Upsell
3462,53,Phone,2024-09-30,Feedback
3463,182,Email,2025-03-20,Upsell
3464,918,Social,2024-07-05,Inquiry
3465,65,Email,2024-10-26,Upsell
3466,607,Chat,2025-06-12,Upsell
3467,954,Phone,2024-03-05,Upsell
3468,244,Web,2025-03-21,Upsell
3469,731,Social,2024-07-01,Feedback
3470,988,Email,2024-09-10,Feedback
3471,719,Social,2024-09-06,Upsell
3472,735,Chat,2024-02-03,Upsell
3473,436,Chat,2025-02-08,Inquiry
3474,484,Email,2024-11-02,Upsell
3475,846,Social,2024-07-05,Feedback
3476,643,Phone,2024-03-07,Support
3477,287,Chat,2024-08-02,Support
3478,5,Email,2024-01-10,Inquiry
3479,617,Web,2024-07-13,Inquiry
3480,606,Phone,2025-05-26,Feedback
3481,497,Social,2024-01-20,Inquiry
3482,994,Chat,2024-06-07,Support
3483,251,Social,2024-04-19,Support
3484,321,Social,2025-04-15,Support
3485,934,Phone,2025-01-18,Support
3486,180,Email,2024-05-24,Support
3487,892,Email,2025-05-01,Support
3488,25,Social,2025-06-07,Support
3489,517,Phone,2024-04-13,Support
3490,970,Chat,2025-05-02,Support
3491,272,Chat,2025-04-13,Support
3492,849,Phone,2024-03-28,Support
3493,768,Email,2024-05-17,Support
3494,59,Web,2025-06-10,Support
3495,58,Phone,2024-07-20,Feedback
3496,108,Email,2024-04-09,Upsell
3497,703,Social,2024-10-31,Inquiry
3498,54,Chat,2024-10-22,Upsell
3499,257,Web,2025-05-02,Feedback
3500,644,Social,2024-04-11,Upsell
3501,134,Email,2025-03-13,Support
3502,171,Web,2024-02-29,Inquiry
3503,362,Chat,2024-03-03,Support
3504,584,Chat,2025-04-23,Support
3505,216,Social,2025-05-30,Support
3506,104,Social,2024-11-30,Support
3507,746,Chat,2024-10-09,Upsell
3508,353,Social,2024-02-27,Support
3509,315,Web,2024-09-13,Support
3510,798,Web,2024-11-27,Support
3511,984,Phone,2024-10-21,Support
3512,649,Chat,2025-01-03,Support
3513,650,Social,2024-04-10,Inquiry
3514,986,Chat,2024-08-26,Feedback
3515,978,Phone,2024-03-20,Support
3516,168,Social,2024-09-14,Upsell
3517,10,Chat,2024-08-30,Inquiry
3518,325,Chat,2025-05-11,Feedback
3519,247,Web,2024-04-11,Support
3520,49,Social,2024-04-30,Feedback
3521,873,Email,2025-02-16,Upsell
